Date,Customer Acquisition Type,Country,Product,Units,Price,Revenue,Delivery Performance,Return,Customer Satisfaction
5/27/2020,Ad,Germany,Product 4,29,400,11600,Delayed,No,Very good
5/27/2020,Ad,United Kingdoms,Product 5,44,200,8800,On-time,No,Good
5/28/2020,Organic,Germany,Product 4,28,400,11200,On-time,No,Very good
5/28/2020,Ad,United Kingdoms,Product 1,18,300,5400,On-time,No,Very low
5/28/2020,Ad,United Kingdoms,Product 4,15,400,6000,On-time,No,Good
5/28/2020,Returning,France,Product 4,8,400,3200,On-time,No,Good
5/28/2020,Returning,Poland,Product 2,5,500,2500,On-time,No,Good
5/28/2020,Ad,Spain,Product 1,42,300,12600,On-time,No,Low
5/28/2020,Ad,Norway,Product 4,26,400,10400,On-time,No,Low
5/28/2020,Returning,Poland,Product 4,41,400,16400,On-time,No,Very good
5/29/2020,Ad,France,Product 4,17,400,6800,On-time,No,Good
5/29/2020,Returning,Poland,Product 1,19,300,5700,On-time,No,Very low
5/29/2020,Organic,Germany,Product 1,8,300,2400,On-time,No,Good
5/29/2020,Ad,Poland,Product 2,30,500,15000,On-time,No,Ok
5/29/2020,Organic,United Kingdoms,Product 2,45,500,22500,On-time,No,Very good
5/29/2020,Ad,Germany,Product 2,49,500,24500,On-time,No,Good
5/29/2020,Returning,Germany,Product 4,39,400,15600,On-time,Yes,Good
5/29/2020,Organic,Poland,Product 4,40,400,16000,On-time,No,Good
5/29/2020,Returning,Germany,Product 2,14,500,7000,On-time,No,Good
5/29/2020,Returning,Poland,Product 1,1,300,300,On-time,Yes,Very good
5/29/2020,Returning,Spain,Product 3,32,100,3200,On-time,No,Ok
5/29/2020,Organic,Poland,Product 2,22,500,11000,On-time,No,Good
5/29/2020,Ad,Poland,Product 2,10,500,5000,On-time,Yes,Ok
5/30/2020,Organic,France,Product 2,13,500,6500,On-time,No,Low
5/30/2020,Returning,Norway,Product 2,11,500,5500,On-time,No,Low
5/30/2020,Organic,United Kingdoms,Product 4,42,400,16800,On-time,No,Ok
5/30/2020,Organic,Poland,Product 5,29,200,5800,Delayed,No,Good
5/30/2020,Organic,United Kingdoms,Product 5,2,200,400,On-time,No,Good
5/30/2020,Returning,Poland,Product 2,33,500,16500,Delayed,No,Good
5/31/2020,Returning,Germany,Product 3,17,100,1700,On-time,No,Ok
5/31/2020,Organic,Germany,Product 4,22,400,8800,On-time,No,Very good
5/31/2020,Ad,Germany,Product 4,34,400,13600,Delayed,No,Good
5/31/2020,Ad,Poland,Product 4,45,400,18000,On-time,No,Good
5/31/2020,Returning,Germany,Product 1,26,300,7800,On-time,No,Good
5/31/2020,Organic,Germany,Product 4,49,400,19600,On-time,Yes,Good
5/31/2020,Organic,Poland,Product 1,23,300,6900,On-time,Yes,Very good
5/31/2020,Organic,Poland,Product 5,18,200,3600,On-time,No,Ok
5/31/2020,Organic,Germany,Product 2,46,500,23000,On-time,No,Good
6/1/2020,Organic,United Kingdoms,Product 1,25,300,7500,On-time,No,Ok
6/1/2020,Ad,Germany,Product 4,42,400,16800,On-time,No,Ok
6/1/2020,Returning,Germany,Product 2,44,500,22000,Delayed,No,Ok
6/1/2020,Organic,United Kingdoms,Product 4,48,400,19200,Delayed,No,Ok
6/1/2020,Organic,United Kingdoms,Product 4,21,400,8400,On-time,Yes,Very good
6/1/2020,Organic,United Kingdoms,Product 2,40,500,20000,On-time,No,Good
6/1/2020,Organic,France,Product 4,43,400,17200,On-time,Yes,Good
6/1/2020,Returning,Germany,Product 4,20,400,8000,On-time,No,Good
6/2/2020,Ad,Poland,Product 2,37,500,18500,On-time,No,Good
6/2/2020,Returning,United Kingdoms,Product 4,27,400,10800,On-time,Yes,Ok
6/2/2020,Returning,United Kingdoms,Product 5,36,200,7200,On-time,No,Very good
6/2/2020,Ad,Germany,Product 2,21,500,10500,On-time,No,Very good
6/2/2020,Returning,Poland,Product 4,16,400,6400,On-time,No,Good
6/2/2020,Returning,Poland,Product 4,37,400,14800,Delayed,No,Ok
6/2/2020,Ad,Germany,Product 5,30,200,6000,On-time,No,Good
6/2/2020,Ad,Norway,Product 1,23,300,6900,On-time,No,Good
6/2/2020,Organic,United Kingdoms,Product 1,1,300,300,On-time,No,Low
6/2/2020,Ad,United Kingdoms,Product 1,37,300,11100,On-time,No,Ok
6/2/2020,Ad,Norway,Product 4,14,400,5600,On-time,No,Ok
6/2/2020,Returning,Poland,Product 4,34,400,13600,On-time,No,Ok
6/3/2020,Returning,United Kingdoms,Product 4,9,400,3600,On-time,No,Good
6/3/2020,Organic,Germany,Product 4,49,400,19600,On-time,No,Good
6/3/2020,Organic,United Kingdoms,Product 4,22,400,8800,On-time,No,Ok
6/3/2020,Ad,Germany,Product 5,1,200,200,On-time,No,Ok
6/3/2020,Returning,United Kingdoms,Product 4,4,400,1600,On-time,No,Very good
6/3/2020,Organic,United Kingdoms,Product 1,37,300,11100,On-time,No,Very good
6/3/2020,Organic,France,Product 4,44,400,17600,On-time,No,Very good
6/3/2020,Ad,Germany,Product 4,19,400,7600,On-time,No,Ok
6/3/2020,Ad,France,Product 1,7,300,2100,On-time,No,Good
6/3/2020,Ad,Norway,Product 1,44,300,13200,Delayed,No,Ok
6/3/2020,Organic,United Kingdoms,Product 2,1,500,500,On-time,No,Good
6/3/2020,Organic,Spain,Product 4,13,400,5200,On-time,Yes,Ok
6/3/2020,Organic,Germany,Product 2,10,500,5000,Delayed,No,Good
6/3/2020,Returning,France,Product 4,8,400,3200,On-time,No,Very low
6/3/2020,Ad,Poland,Product 4,18,400,7200,Delayed,No,Good
6/4/2020,Returning,United Kingdoms,Product 4,23,400,9200,On-time,No,Good
6/4/2020,Organic,Norway,Product 4,32,400,12800,On-time,No,Very good
6/4/2020,Organic,Spain,Product 5,17,200,3400,On-time,No,Good
6/4/2020,Ad,France,Product 4,37,400,14800,On-time,No,Ok
6/4/2020,Ad,United Kingdoms,Product 4,17,400,6800,On-time,Yes,Good
6/4/2020,Returning,Poland,Product 5,4,200,800,On-time,No,Ok
6/4/2020,Organic,Poland,Product 5,32,200,6400,On-time,No,Very good
6/4/2020,Returning,Spain,Product 5,19,200,3800,On-time,No,Good
6/4/2020,Returning,United Kingdoms,Product 1,47,300,14100,On-time,No,Good
6/4/2020,Returning,Poland,Product 4,35,400,14000,On-time,No,Ok
6/4/2020,Organic,Poland,Product 5,2,200,400,On-time,No,Very good
6/4/2020,Ad,Poland,Product 4,27,400,10800,On-time,No,Good
6/4/2020,Returning,Germany,Product 4,25,400,10000,On-time,No,Good
6/4/2020,Returning,France,Product 1,11,300,3300,On-time,No,Very good
6/5/2020,Organic,Spain,Product 1,45,300,13500,On-time,No,Low
6/5/2020,Organic,Spain,Product 4,12,400,4800,On-time,No,Very good
6/5/2020,Organic,Germany,Product 2,26,500,13000,On-time,No,Good
6/5/2020,Ad,France,Product 4,49,400,19600,On-time,No,Very good
6/5/2020,Organic,Germany,Product 2,8,500,4000,On-time,Yes,Very good
6/5/2020,Returning,Poland,Product 1,22,300,6600,On-time,No,Very good
6/5/2020,Returning,France,Product 2,3,500,1500,Delayed,No,Very good
6/5/2020,Returning,France,Product 1,9,300,2700,Delayed,No,Ok
6/5/2020,Returning,Poland,Product 2,26,500,13000,On-time,No,Good
6/5/2020,Returning,Germany,Product 3,22,100,2200,On-time,No,Low
6/5/2020,Ad,Germany,Product 4,32,400,12800,On-time,Yes,Very good
6/5/2020,Ad,Poland,Product 4,6,400,2400,On-time,No,Ok
6/5/2020,Returning,United Kingdoms,Product 4,40,400,16000,Delayed,No,Very good
6/5/2020,Ad,Norway,Product 1,46,300,13800,On-time,No,Very good
6/5/2020,Returning,France,Product 4,8,400,3200,On-time,No,Good
6/5/2020,Returning,Poland,Product 4,13,400,5200,On-time,Yes,Ok
6/5/2020,Returning,United Kingdoms,Product 4,49,400,19600,On-time,No,Good
6/6/2020,Organic,Poland,Product 4,38,400,15200,On-time,No,Very good
6/6/2020,Ad,Spain,Product 3,39,100,3900,On-time,No,Good
6/6/2020,Ad,Poland,Product 4,4,400,1600,On-time,No,Very good
6/6/2020,Ad,United Kingdoms,Product 1,11,300,3300,Delayed,No,Ok
6/6/2020,Returning,Germany,Product 2,22,500,11000,Delayed,No,Ok
6/6/2020,Organic,Poland,Product 2,41,500,20500,On-time,No,Very good
6/6/2020,Ad,Poland,Product 3,2,100,200,On-time,No,Good
6/6/2020,Ad,United Kingdoms,Product 5,17,200,3400,Delayed,No,Very good
6/7/2020,Organic,United Kingdoms,Product 4,22,400,8800,On-time,No,Low
6/7/2020,Organic,Poland,Product 1,29,300,8700,On-time,No,Very good
6/7/2020,Returning,Poland,Product 3,48,100,4800,On-time,No,Good
6/7/2020,Returning,United Kingdoms,Product 2,28,500,14000,On-time,No,Good
6/7/2020,Organic,Germany,Product 4,10,400,4000,On-time,No,Good
6/7/2020,Ad,France,Product 5,36,200,7200,On-time,No,Very good
6/7/2020,Returning,France,Product 2,45,500,22500,On-time,No,Good
6/7/2020,Organic,Poland,Product 1,43,300,12900,On-time,No,Ok
6/7/2020,Returning,Poland,Product 2,4,500,2000,On-time,Yes,Good
6/7/2020,Ad,France,Product 2,19,500,9500,On-time,No,Good
6/7/2020,Returning,Norway,Product 5,44,200,8800,On-time,No,Good
6/7/2020,Ad,Germany,Product 2,22,500,11000,On-time,No,Good
6/8/2020,Organic,Germany,Product 2,6,500,3000,On-time,No,Ok
6/8/2020,Organic,Poland,Product 3,20,100,2000,On-time,No,Very good
6/8/2020,Organic,United Kingdoms,Product 3,34,100,3400,On-time,No,Very good
6/8/2020,Returning,Poland,Product 3,2,100,200,On-time,No,Good
6/8/2020,Organic,Poland,Product 3,10,100,1000,On-time,No,Good
6/8/2020,Organic,Poland,Product 1,33,300,9900,On-time,Yes,Very low
6/8/2020,Organic,Germany,Product 2,16,500,8000,On-time,No,Low
6/9/2020,Returning,Poland,Product 5,20,200,4000,On-time,No,Very good
6/9/2020,Ad,Germany,Product 5,15,200,3000,On-time,No,Good
6/9/2020,Ad,Spain,Product 2,15,500,7500,On-time,No,Very good
6/9/2020,Returning,Poland,Product 5,12,200,2400,On-time,No,Very good
6/9/2020,Ad,Poland,Product 1,16,300,4800,On-time,No,Very good
6/9/2020,Returning,Germany,Product 1,49,300,14700,On-time,No,Very good
6/9/2020,Returning,Germany,Product 2,46,500,23000,On-time,No,Good
6/9/2020,Ad,United Kingdoms,Product 2,5,500,2500,Delayed,No,Low
6/9/2020,Ad,Poland,Product 2,29,500,14500,On-time,No,Good
6/9/2020,Organic,Poland,Product 4,5,400,2000,On-time,Yes,Very good
6/9/2020,Returning,Poland,Product 2,25,500,12500,On-time,No,Very good
6/10/2020,Ad,Poland,Product 2,42,500,21000,On-time,No,Good
6/10/2020,Organic,Norway,Product 2,33,500,16500,On-time,No,Very good
6/10/2020,Returning,France,Product 3,3,100,300,Delayed,No,Ok
6/10/2020,Organic,Poland,Product 3,12,100,1200,On-time,No,Ok
6/10/2020,Ad,Poland,Product 4,39,400,15600,Delayed,No,Good
6/10/2020,Organic,Poland,Product 2,45,500,22500,On-time,No,Low
6/10/2020,Returning,Germany,Product 4,11,400,4400,On-time,No,Ok
6/10/2020,Organic,Poland,Product 1,13,300,3900,Delayed,No,Low
6/10/2020,Ad,Poland,Product 2,34,500,17000,On-time,No,Low
6/10/2020,Ad,Poland,Product 1,7,300,2100,On-time,No,Good
6/10/2020,Ad,Poland,Product 4,37,400,14800,On-time,No,Ok
6/10/2020,Returning,France,Product 2,37,500,18500,On-time,No,Very good
6/11/2020,Organic,Poland,Product 5,5,200,1000,On-time,No,Ok
6/11/2020,Returning,Poland,Product 2,4,500,2000,On-time,No,Good
6/11/2020,Organic,Poland,Product 1,10,300,3000,On-time,No,Very good
6/11/2020,Returning,France,Product 4,27,400,10800,On-time,No,Ok
6/11/2020,Organic,Poland,Product 2,18,500,9000,On-time,No,Good
6/11/2020,Ad,Germany,Product 1,8,300,2400,Delayed,No,Good
6/11/2020,Organic,Poland,Product 4,26,400,10400,On-time,No,Good
6/11/2020,Organic,Germany,Product 2,31,500,15500,On-time,No,Good
6/11/2020,Returning,Germany,Product 2,40,500,20000,On-time,No,Good
6/11/2020,Ad,Spain,Product 1,28,300,8400,On-time,No,Good
6/11/2020,Ad,Poland,Product 3,21,100,2100,On-time,No,Ok
6/11/2020,Returning,France,Product 4,8,400,3200,On-time,No,Very good
6/11/2020,Organic,United Kingdoms,Product 2,23,500,11500,On-time,No,Low
6/12/2020,Organic,Germany,Product 1,39,300,11700,On-time,No,Very good
6/12/2020,Returning,Spain,Product 2,25,500,12500,On-time,No,Good
6/12/2020,Ad,Poland,Product 2,2,500,1000,On-time,Yes,Very good
6/12/2020,Organic,Spain,Product 2,4,500,2000,Delayed,No,Ok
6/12/2020,Organic,Spain,Product 5,25,200,5000,On-time,No,Good
6/12/2020,Organic,Germany,Product 4,46,400,18400,On-time,No,Ok
6/12/2020,Returning,Poland,Product 2,16,500,8000,On-time,No,Ok
6/12/2020,Organic,Spain,Product 2,7,500,3500,On-time,No,Good
6/12/2020,Returning,Poland,Product 2,11,500,5500,On-time,No,Good
6/12/2020,Organic,France,Product 1,22,300,6600,On-time,No,Very low
6/12/2020,Ad,Spain,Product 4,12,400,4800,On-time,No,Ok
6/12/2020,Returning,United Kingdoms,Product 2,28,500,14000,Delayed,No,Very good
6/13/2020,Organic,Poland,Product 2,4,500,2000,On-time,No,Good
6/13/2020,Ad,Norway,Product 3,16,100,1600,On-time,No,Very good
6/13/2020,Ad,Germany,Product 3,39,100,3900,On-time,No,Good
6/13/2020,Returning,France,Product 2,4,500,2000,On-time,Yes,Good
6/13/2020,Organic,Poland,Product 1,10,300,3000,On-time,No,Very good
6/13/2020,Ad,France,Product 4,45,400,18000,On-time,No,Very good
6/13/2020,Returning,Poland,Product 1,26,300,7800,On-time,No,Very good
6/13/2020,Organic,Germany,Product 4,38,400,15200,On-time,No,Low
6/13/2020,Ad,United Kingdoms,Product 4,44,400,17600,On-time,No,Good
6/13/2020,Returning,Poland,Product 2,34,500,17000,On-time,No,Low
6/13/2020,Organic,United Kingdoms,Product 4,19,400,7600,Delayed,No,Ok
6/13/2020,Organic,Poland,Product 4,47,400,18800,On-time,No,Very good
6/13/2020,Ad,United Kingdoms,Product 3,11,100,1100,On-time,No,Very good
6/14/2020,Organic,United Kingdoms,Product 2,30,500,15000,On-time,No,Good
6/14/2020,Ad,Poland,Product 2,1,500,500,On-time,No,Good
6/14/2020,Organic,United Kingdoms,Product 2,49,500,24500,On-time,No,Good
6/14/2020,Organic,Spain,Product 4,8,400,3200,On-time,No,Low
6/14/2020,Organic,Poland,Product 1,40,300,12000,On-time,Yes,Ok
6/14/2020,Ad,France,Product 2,47,500,23500,On-time,No,Low
6/14/2020,Returning,Germany,Product 1,39,300,11700,On-time,No,Very good
6/14/2020,Ad,Poland,Product 4,42,400,16800,On-time,No,Good
6/14/2020,Organic,France,Product 2,6,500,3000,On-time,No,Good
6/14/2020,Returning,United Kingdoms,Product 5,7,200,1400,Delayed,No,Ok
6/15/2020,Organic,Poland,Product 2,41,500,20500,On-time,No,Good
6/15/2020,Returning,United Kingdoms,Product 4,8,400,3200,On-time,No,Low
6/15/2020,Returning,France,Product 2,16,500,8000,On-time,No,Very good
6/15/2020,Returning,Poland,Product 4,17,400,6800,On-time,No,Ok
6/15/2020,Returning,Spain,Product 4,20,400,8000,On-time,No,Very good
6/15/2020,Returning,United Kingdoms,Product 2,44,500,22000,On-time,No,Very good
6/15/2020,Organic,Poland,Product 5,38,200,7600,On-time,No,Good
6/15/2020,Organic,Germany,Product 5,8,200,1600,Delayed,No,Very good
6/16/2020,Organic,France,Product 2,26,500,13000,On-time,Yes,Very good
6/16/2020,Ad,Germany,Product 2,43,500,21500,On-time,Yes,Good
6/16/2020,Organic,Poland,Product 2,28,500,14000,On-time,No,Good
6/16/2020,Organic,Germany,Product 4,25,400,10000,On-time,No,Very good
6/16/2020,Organic,Germany,Product 1,49,300,14700,On-time,No,Good
6/16/2020,Organic,Poland,Product 2,24,500,12000,On-time,No,Very good
6/16/2020,Returning,Poland,Product 2,13,500,6500,Delayed,No,Very low
6/16/2020,Organic,United Kingdoms,Product 5,43,200,8600,On-time,No,Low
6/16/2020,Ad,United Kingdoms,Product 4,3,400,1200,Delayed,No,Very low
6/16/2020,Ad,Germany,Product 5,19,200,3800,On-time,No,Very good
6/16/2020,Organic,United Kingdoms,Product 1,28,300,8400,On-time,No,Ok
6/17/2020,Organic,Germany,Product 3,36,100,3600,Delayed,No,Very low
6/17/2020,Organic,Spain,Product 4,15,400,6000,On-time,No,Ok
6/17/2020,Returning,Germany,Product 1,34,300,10200,On-time,No,Good
6/17/2020,Ad,France,Product 3,8,100,800,On-time,No,Good
6/17/2020,Organic,United Kingdoms,Product 5,21,200,4200,Delayed,No,Good
6/17/2020,Ad,Poland,Product 1,38,300,11400,On-time,No,Ok
6/17/2020,Returning,Poland,Product 4,43,400,17200,Delayed,No,Ok
6/17/2020,Returning,Spain,Product 4,2,400,800,On-time,No,Good
6/17/2020,Ad,United Kingdoms,Product 2,31,500,15500,On-time,No,Very good
6/18/2020,Returning,Germany,Product 2,49,500,24500,On-time,No,Good
6/18/2020,Ad,United Kingdoms,Product 1,5,300,1500,On-time,Yes,Low
6/18/2020,Returning,Spain,Product 1,20,300,6000,On-time,No,Very good
6/18/2020,Organic,Spain,Product 5,44,200,8800,On-time,No,Very good
6/18/2020,Returning,France,Product 4,39,400,15600,On-time,No,Ok
6/18/2020,Returning,Germany,Product 4,25,400,10000,On-time,No,Very good
6/19/2020,Organic,France,Product 2,7,500,3500,On-time,No,Good
6/19/2020,Ad,United Kingdoms,Product 4,35,400,14000,On-time,No,Good
6/19/2020,Returning,United Kingdoms,Product 2,45,500,22500,On-time,No,Ok
6/19/2020,Returning,France,Product 4,42,400,16800,Delayed,Yes,Good
6/19/2020,Organic,Germany,Product 1,7,300,2100,Delayed,No,Good
6/19/2020,Returning,Spain,Product 3,6,100,600,On-time,No,Very good
6/19/2020,Returning,United Kingdoms,Product 2,21,500,10500,Delayed,No,Ok
6/19/2020,Organic,France,Product 3,13,100,1300,Delayed,No,Very low
6/19/2020,Returning,United Kingdoms,Product 3,20,100,2000,On-time,No,Good
6/19/2020,Organic,Spain,Product 4,31,400,12400,On-time,No,Very good
6/19/2020,Ad,Poland,Product 2,22,500,11000,On-time,No,Good
6/19/2020,Ad,Poland,Product 1,13,300,3900,On-time,No,Ok
6/19/2020,Organic,France,Product 3,16,100,1600,On-time,No,Ok
6/19/2020,Organic,United Kingdoms,Product 4,48,400,19200,On-time,No,Good
6/20/2020,Organic,Germany,Product 1,48,300,14400,On-time,Yes,Very good
6/20/2020,Ad,France,Product 4,7,400,2800,Delayed,No,Good
6/20/2020,Ad,Germany,Product 4,42,400,16800,On-time,No,Good
6/20/2020,Ad,United Kingdoms,Product 2,39,500,19500,On-time,No,Very good
6/20/2020,Returning,Poland,Product 2,34,500,17000,On-time,No,Ok
6/20/2020,Organic,Germany,Product 2,44,500,22000,On-time,No,Ok
6/20/2020,Organic,Poland,Product 3,27,100,2700,On-time,Yes,Ok
6/20/2020,Organic,United Kingdoms,Product 4,22,400,8800,On-time,No,Very good
6/21/2020,Returning,Norway,Product 1,13,300,3900,Delayed,No,Very good
6/21/2020,Organic,France,Product 2,25,500,12500,On-time,No,Good
6/21/2020,Ad,Poland,Product 2,41,500,20500,On-time,No,Very good
6/21/2020,Ad,Germany,Product 4,16,400,6400,Delayed,No,Good
6/21/2020,Ad,Germany,Product 3,26,100,2600,On-time,No,Low
6/22/2020,Returning,Germany,Product 3,13,100,1300,On-time,No,Very good
6/22/2020,Ad,United Kingdoms,Product 5,10,200,2000,On-time,No,Good
6/22/2020,Ad,United Kingdoms,Product 4,4,400,1600,Delayed,No,Good
6/22/2020,Returning,United Kingdoms,Product 4,41,400,16400,On-time,Yes,Very good
6/22/2020,Organic,Poland,Product 1,30,300,9000,On-time,No,Ok
6/22/2020,Returning,France,Product 1,13,300,3900,On-time,No,Very good
6/22/2020,Returning,Germany,Product 4,43,400,17200,On-time,No,Very good
6/22/2020,Organic,Poland,Product 1,37,300,11100,On-time,No,Ok
6/22/2020,Organic,Spain,Product 2,26,500,13000,On-time,No,Very good
6/23/2020,Returning,Norway,Product 5,14,200,2800,Delayed,No,Good
6/23/2020,Returning,Poland,Product 4,7,400,2800,On-time,No,Very good
6/23/2020,Organic,Poland,Product 1,43,300,12900,On-time,No,Ok
6/23/2020,Organic,Germany,Product 4,5,400,2000,Delayed,No,Ok
6/23/2020,Organic,Poland,Product 3,22,100,2200,On-time,No,Very good
6/23/2020,Returning,Poland,Product 2,35,500,17500,Delayed,No,Good
6/23/2020,Ad,United Kingdoms,Product 2,46,500,23000,On-time,No,Good
6/23/2020,Organic,Germany,Product 4,1,400,400,Delayed,No,Good
6/23/2020,Returning,Germany,Product 4,48,400,19200,On-time,No,Good
6/24/2020,Ad,United Kingdoms,Product 2,38,500,19000,On-time,Yes,Very good
6/24/2020,Ad,Spain,Product 4,17,400,6800,On-time,No,Good
6/24/2020,Ad,Poland,Product 3,37,100,3700,On-time,Yes,Good
6/24/2020,Organic,Poland,Product 4,12,400,4800,On-time,No,Good
6/24/2020,Organic,United Kingdoms,Product 2,36,500,18000,On-time,No,Good
6/24/2020,Organic,Poland,Product 3,10,100,1000,On-time,No,Ok
6/24/2020,Ad,Spain,Product 5,29,200,5800,On-time,No,Ok
6/24/2020,Organic,Norway,Product 4,3,400,1200,On-time,No,Ok
6/24/2020,Organic,France,Product 3,38,100,3800,On-time,Yes,Good
6/24/2020,Ad,France,Product 1,23,300,6900,On-time,No,Good
6/24/2020,Returning,Poland,Product 5,25,200,5000,On-time,Yes,Very good
6/25/2020,Organic,Poland,Product 2,37,500,18500,On-time,No,Ok
6/25/2020,Ad,Poland,Product 4,40,400,16000,On-time,No,Ok
6/25/2020,Returning,United Kingdoms,Product 4,16,400,6400,On-time,No,Very low
6/25/2020,Returning,Norway,Product 1,47,300,14100,On-time,No,Good
6/25/2020,Organic,United Kingdoms,Product 4,23,400,9200,On-time,No,Very good
6/25/2020,Ad,Poland,Product 4,37,400,14800,On-time,No,Very good
6/25/2020,Ad,France,Product 4,41,400,16400,On-time,No,Ok
6/25/2020,Ad,France,Product 1,5,300,1500,Delayed,No,Low
6/25/2020,Returning,Germany,Product 4,27,400,10800,On-time,Yes,Ok
6/25/2020,Ad,Poland,Product 2,23,500,11500,On-time,No,Good
6/25/2020,Ad,Spain,Product 2,6,500,3000,On-time,Yes,Ok
6/25/2020,Returning,Poland,Product 2,14,500,7000,Delayed,No,Very good
6/26/2020,Returning,Poland,Product 4,29,400,11600,On-time,No,Very good
6/26/2020,Organic,Poland,Product 3,46,100,4600,Delayed,No,Ok
6/26/2020,Ad,Poland,Product 2,23,500,11500,On-time,Yes,Very good
